date,market_name,crop,variety,grade,min_price,max_price,modal_price,arrivals_tonnes
2026-01-04,Bellary,Rice,Local,FAQ,4476,5470,4973,13.0
2026-01-04,Davangere,Wheat,Local,FAQ,2785,3403,3094,86.7
2026-01-04,Belgaum,Chilli,Local,FAQ,6553,8009,7281,10.0
2026-01-05,Hubli,Mango,Local,FAQ,2699,3299,2999,42.5
2026-01-05,Davangere,Coconut,Local,FAQ,1616,1976,1796,20.6
2026-01-05,Tumkur,Brinjal,Local,FAQ,1483,1813,1648,83.8
2026-01-05,Davangere,Brinjal,Local,FAQ,1229,1503,1366,75.4
2026-01-05,Bangalore (Yeshwanthpur),Potato,Local,FAQ,1254,1532,1393,56.2
2026-01-05,Mangalore,Rice,Local,FAQ,4369,5339,4854,11.9
2026-01-05,Dharwad,Banana,Local,FAQ,1602,1958,1780,7.7
2026-01-06,Davangere,Rice,Local,FAQ,2973,3633,3303,16.7
2026-01-06,Dharwad,Rice,Local,FAQ,3005,3673,3339,51.3
2026-01-07,Tumkur,Banana,Local,FAQ,1354,1654,1504,46.4
2026-01-08,Dharwad,Chilli,Local,FAQ,8654,10576,9615,73.1
2026-01-08,Shimoga,Wheat,Local,FAQ,2161,2641,2401,59.4
2026-01-08,Mangalore,Brinjal,Local,FAQ,1353,1653,1503,53.2
2026-01-08,Gulbarga,Coconut,Local,FAQ,2233,2729,2481,25.5
2026-01-08,Bijapur,Rice,Local,FAQ,2579,3153,2866,24.4
2026-01-08,Davangere,Potato,Local,FAQ,818,1000,909,22.6
2026-01-08,Gulbarga,Onion,Local,FAQ,1053,1287,1170,95.1
2026-01-09,Bangalore (Yeshwanthpur),Banana,Local,FAQ,2415,2951,2683,91.5
2026-01-09,Mysore,Brinjal,Local,FAQ,1195,1461,1328,78.7
2026-01-09,Mangalore,Banana,Local,FAQ,1983,2423,2203,58.3
2026-01-09,Mysore,Brinjal,Local,FAQ,1401,1713,1557,19.8
2026-01-09,Mangalore,Rice,Local,FAQ,3569,4363,3966,39.4
2026-01-10,Belgaum,Coconut,Local,FAQ,1474,1802,1638,79.1
2026-01-10,Bijapur,Mango,Local,FAQ,3006,3674,3340,12.4
2026-01-10,Gulbarga,Wheat,Local,FAQ,2696,3296,2996,82.6
2026-01-10,Karwar,Rice,Local,FAQ,3303,4037,3670,83.9
2026-01-11,Gulbarga,Onion,Local,FAQ,1262,1542,1402,58.4
2026-01-12,Bellary,Tomato,Local,FAQ,1964,2400,2182,85.6
2026-01-13,Bangalore (Yeshwanthpur),Potato,Local,FAQ,754,922,838,58.7
2026-01-13,Shimoga,Potato,Local,FAQ,1032,1262,1147,72.4
2026-01-13,Belgaum,Brinjal,Local,FAQ,1401,1713,1557,60.2
2026-01-13,Bijapur,Tomato,Local,FAQ,1200,1466,1333,83.6
2026-01-13,Karwar,Potato,Local,FAQ,968,1184,1076,64.5
2026-01-13,Bangalore (Yeshwanthpur),Mango,Local,FAQ,3569,4363,3966,63.2
2026-01-14,Hassan,Potato,Local,FAQ,1093,1335,1214,6.7
2026-01-14,Karwar,Brinjal,Local,FAQ,1478,1806,1642,96.8
2026-01-14,Dharwad,Wheat,Local,FAQ,2567,3137,2852,75.2
2026-01-14,Hubli,Chilli,Local,FAQ,8798,10754,9776,64.1
2026-01-15,Mangalore,Coconut,Local,FAQ,1954,2388,2171,74.6
2026-01-15,Hubli,Potato,Local,FAQ,1064,1300,1182,57.2
2026-01-15,Belgaum,Chilli,Local,FAQ,6772,8276,7524,40.5
2026-01-15,Belgaum,Banana,Local,FAQ,2237,2735,2486,13.6
2026-01-16,Dharwad,Brinjal,Local,FAQ,1371,1675,1523,53.2
2026-01-16,Raichur,Banana,Local,FAQ,2282,2788,2535,63.8
2026-01-16,Bijapur,Coconut,Local,FAQ,2380,2908,2644,67.9
2026-01-17,Hubli,Potato,Local,FAQ,799,977,888,48.0
2026-01-17,Shimoga,Potato,Local,FAQ,1046,1278,1162,29.7
2026-01-17,Hassan,Mango,Local,FAQ,3863,4721,4292,40.3
2026-01-17,Hubli,Tomato,Local,FAQ,1579,1929,1754,36.3
2026-01-18,Shimoga,Banana,Local,FAQ,1339,1637,1488,56.5
2026-01-18,Shimoga,Tomato,Local,FAQ,1202,1469,1335,69.9
2026-01-18,Tumkur,Tomato,Local,FAQ,1395,1705,1550,70.1
2026-01-18,Shimoga,Potato,Local,FAQ,1066,1304,1185,12.2
2026-01-18,Belgaum,Coconut,Local,FAQ,1660,2028,1844,40.6
2026-01-19,Davangere,Potato,Local,FAQ,886,1084,985,94.9
2026-01-19,Karwar,Mango,Local,FAQ,3052,3730,3391,38.0
2026-01-19,Raichur,Banana,Local,FAQ,1811,2213,2012,56.4
2026-01-20,Tumkur,Tomato,Local,FAQ,2011,2457,2234,27.0
2026-01-21,Bangalore (Yeshwanthpur),Banana,Local,FAQ,2021,2471,2246,63.5
2026-01-21,Karwar,Onion,Local,FAQ,1338,1636,1487,83.6
2026-01-21,Bijapur,Onion,Local,FAQ,899,1099,999,99.0
2026-01-21,Bellary,Potato,Local,FAQ,807,987,897,10.6
2026-01-22,Hassan,Wheat,Local,FAQ,3118,3812,3465,81.3
2026-01-22,Hassan,Coconut,Local,FAQ,2472,3022,2747,98.6
2026-01-22,Shimoga,Banana,Local,FAQ,1861,2275,2068,35.8
2026-01-23,Tumkur,Rice,Local,FAQ,3140,3838,3489,91.1
2026-01-23,Mangalore,Mango,Local,FAQ,2653,3243,2948,15.5
2026-01-23,Bangalore (Yeshwanthpur),Coconut,Local,FAQ,1994,2438,2216,94.8
2026-01-23,Gulbarga,Chilli,Local,FAQ,9667,11815,10741,50.9
2026-01-24,Gulbarga,Banana,Local,FAQ,1911,2335,2123,41.7
2026-01-24,Tumkur,Tomato,Local,FAQ,1793,2191,1992,17.6
2026-01-24,Hubli,Brinjal,Local,FAQ,1174,1436,1305,77.4
2026-01-25,Tumkur,Wheat,Local,FAQ,2277,2783,2530,62.4
2026-01-25,Gulbarga,Tomato,Local,FAQ,1106,1352,1229,25.3
2026-01-26,Tumkur,Banana,Local,FAQ,2106,2574,2340,63.2
2026-01-26,Bellary,Tomato,Local,FAQ,1778,2174,1976,95.9
2026-01-27,Shimoga,Onion,Local,FAQ,952,1164,1058,77.6
2026-01-28,Mysore,Coconut,Local,FAQ,1534,1876,1705,14.3
2026-01-28,Hassan,Rice,Local,FAQ,3049,3727,3388,45.3
2026-01-28,Dharwad,Rice,Local,FAQ,4335,5299,4817,72.8
2026-01-28,Hassan,Brinjal,Local,FAQ,1544,1887,1715,43.9
2026-01-29,Davangere,Tomato,Local,FAQ,1958,2392,2175,57.7
2026-01-29,Shimoga,Tomato,Local,FAQ,1916,2342,2129,51.9
2026-01-29,Hassan,Potato,Local,FAQ,1321,1615,1468,7.4
2026-01-29,Shimoga,Tomato,Local,FAQ,1666,2036,1851,48.2
2026-01-29,Mysore,Tomato,Local,FAQ,1700,2078,1889,45.9
2026-01-30,Mangalore,Tomato,Local,FAQ,1290,1576,1433,91.6
2026-01-30,Mysore,Chilli,Local,FAQ,9063,11077,10070,35.2
2026-01-30,Raichur,Mango,Local,FAQ,3128,3824,3476,73.0
2026-01-30,Gulbarga,Coconut,Local,FAQ,1784,2180,1982,75.8
2026-01-30,Mysore,Brinjal,Local,FAQ,1530,1870,1700,91.5
2026-01-31,Davangere,Rice,Local,FAQ,3415,4173,3794,92.2
2026-01-31,Tumkur,Onion,Local,FAQ,951,1163,1057,10.1
2026-01-31,Davangere,Banana,Local,FAQ,1781,2177,1979,45.0
2026-01-31,Davangere,Coconut,Local,FAQ,2056,2512,2284,99.6
2026-02-01,Gulbarga,Chilli,Local,FAQ,8783,10735,9759,20.6
2026-02-01,Bangalore (Yeshwanthpur),Onion,Local,FAQ,1062,1298,1180,18.7
2026-02-02,Bellary,Mango,Local,FAQ,4212,5148,4680,84.7
2026-02-02,Raichur,Potato,Local,FAQ,1215,1485,1350,62.9
2026-02-03,Raichur,Banana,Local,FAQ,1882,2300,2091,8.6
2026-02-03,Tumkur,Potato,Local,FAQ,1244,1520,1382,88.3
2026-02-03,Shimoga,Brinjal,Local,FAQ,1760,2150,1955,31.8
2026-02-03,Tumkur,Coconut,Local,FAQ,2596,3174,2885,84.0
2026-02-04,Hubli,Chilli,Local,FAQ,7401,9045,8223,13.6
2026-02-04,Bijapur,Onion,Local,FAQ,1734,2120,1927,40.0
2026-02-04,Bijapur,Chilli,Local,FAQ,8599,10509,9554,32.6
2026-02-04,Davangere,Potato,Local,FAQ,987,1207,1097,76.9
2026-02-05,Mysore,Rice,Local,FAQ,4460,5450,4955,81.3
2026-02-05,Davangere,Potato,Local,FAQ,1248,1526,1387,89.1
2026-02-06,Raichur,Coconut,Local,FAQ,1932,2362,2147,36.1
2026-02-06,Tumkur,Potato,Local,FAQ,976,1192,1084,61.2
2026-02-06,Karwar,Chilli,Local,FAQ,9489,11597,10543,93.8
2026-02-06,Bangalore (Yeshwanthpur),Banana,Local,FAQ,2570,3141,2855,16.1
2026-02-07,Bellary,Onion,Local,FAQ,1328,1623,1475,28.3
2026-02-08,Bellary,Tomato,Local,FAQ,1890,2310,2100,60.2
2026-02-08,Hassan,Chilli,Local,FAQ,8498,10386,9442,94.7
2026-02-08,Bijapur,Mango,Local,FAQ,3314,4050,3682,98.8
2026-02-08,Karwar,Potato,Local,FAQ,1103,1349,1226,61.1
2026-02-09,Bangalore (Yeshwanthpur),Potato,Local,FAQ,1046,1278,1162,62.3
2026-02-09,Bellary,Chilli,Local,FAQ,8162,9976,9069,57.0
2026-02-09,Bijapur,Coconut,Local,FAQ,2440,2982,2711,85.6
2026-02-09,Davangere,Wheat,Local,FAQ,2345,2867,2606,84.3
2026-02-10,Belgaum,Chilli,Local,FAQ,6820,8336,7578,9.7
2026-02-10,Hubli,Onion,Local,FAQ,1312,1604,1458,51.0
2026-02-10,Raichur,Banana,Local,FAQ,2444,2988,2716,46.5
2026-02-10,Gulbarga,Chilli,Local,FAQ,9551,11673,10612,38.5
2026-02-11,Bijapur,Mango,Local,FAQ,4364,5334,4849,45.0
2026-02-11,Karwar,Brinjal,Local,FAQ,1386,1694,1540,26.4
2026-02-11,Raichur,Rice,Local,FAQ,4404,5382,4893,92.8
2026-02-12,Tumkur,Onion,Local,FAQ,1516,1854,1685,98.6
2026-02-12,Gulbarga,Potato,Local,FAQ,1240,1516,1378,83.5
2026-02-12,Davangere,Banana,Local,FAQ,2498,3053,2775,83.6
2026-02-12,Mangalore,Onion,Local,FAQ,1693,2069,1881,25.3
2026-02-12,Dharwad,Mango,Local,FAQ,3714,4540,4127,93.6
2026-02-13,Bijapur,Chilli,Local,FAQ,9850,12040,10945,38.7
2026-02-13,Shimoga,Mango,Local,FAQ,2759,3373,3066,32.8
2026-02-13,Belgaum,Potato,Local,FAQ,830,1014,922,6.2
2026-02-13,Hassan,Potato,Local,FAQ,1163,1421,1292,34.3
2026-02-13,Shimoga,Tomato,Local,FAQ,1805,2207,2006,63.5
2026-02-13,Shimoga,Potato,Local,FAQ,1081,1321,1201,74.2
2026-02-13,Davangere,Banana,Local,FAQ,1888,2308,2098,40.8
2026-02-14,Bangalore (Yeshwanthpur),Mango,Local,FAQ,4138,5058,4598,18.8
2026-02-14,Bangalore (Yeshwanthpur),Onion,Local,FAQ,964,1178,1071,31.7
2026-02-15,Karwar,Tomato,Local,FAQ,1268,1550,1409,79.5
2026-02-16,Bangalore (Yeshwanthpur),Mango,Local,FAQ,3221,3937,3579,92.5
2026-02-16,Tumkur,Mango,Local,FAQ,4288,5240,4764,19.7
2026-02-16,Hubli,Onion,Local,FAQ,1216,1486,1351,44.6
2026-02-16,Mangalore,Tomato,Local,FAQ,1905,2329,2117,70.7
2026-02-17,Belgaum,Mango,Local,FAQ,2768,3384,3076,68.3
2026-02-17,Karwar,Potato,Local,FAQ,838,1024,931,35.6
2026-02-17,Hubli,Potato,Local,FAQ,922,1128,1025,10.1
2026-02-17,Mysore,Chilli,Local,FAQ,10712,13092,11902,41.8
2026-02-18,Hubli,Brinjal,Local,FAQ,1663,2033,1848,26.4
2026-02-18,Hubli,Banana,Local,FAQ,1907,2331,2119,6.2
2026-02-18,Hassan,Tomato,Local,FAQ,1489,1819,1654,76.8
2026-02-18,Karwar,Wheat,Local,FAQ,3658,4470,4064,13.2
2026-02-19,Raichur,Brinjal,Local,FAQ,1046,1278,1162,10.0
2026-02-20,Bellary,Onion,Local,FAQ,1547,1891,1719,65.2
2026-02-20,Raichur,Banana,Local,FAQ,1996,2440,2218,71.0
2026-02-21,Bijapur,Brinjal,Local,FAQ,1182,1444,1313,98.2
2026-02-21,Bellary,Banana,Local,FAQ,1696,2072,1884,30.3
2026-02-21,Mangalore,Onion,Local,FAQ,1150,1406,1278,62.9
2026-02-22,Hubli,Wheat,Local,FAQ,3668,4482,4075,41.9
2026-02-22,Hassan,Coconut,Local,FAQ,1804,2206,2005,91.2
2026-02-22,Davangere,Coconut,Local,FAQ,2755,3367,3061,68.5
2026-02-22,Hubli,Brinjal,Local,FAQ,1229,1503,1366,68.9
2026-02-22,Hubli,Potato,Local,FAQ,1408,1720,1564,40.3
2026-02-22,Tumkur,Wheat,Local,FAQ,3146,3845,3495,67.2
2026-02-23,Bijapur,Chilli,Local,FAQ,7880,9632,8756,28.9
2026-02-23,Gulbarga,Tomato,Local,FAQ,2204,2694,2449,78.9
2026-02-23,Bangalore (Yeshwanthpur),Banana,Local,FAQ,1778,2172,1975,86.6
2026-02-23,Mangalore,Coconut,Local,FAQ,2650,3240,2945,53.8
2026-02-23,Karwar,Brinjal,Local,FAQ,1637,2001,1819,18.0
2026-02-24,Hubli,Chilli,Local,FAQ,8978,10972,9975,19.2
2026-02-25,Raichur,Coconut,Local,FAQ,2332,2850,2591,45.1
2026-02-25,Gulbarga,Coconut,Local,FAQ,2016,2464,2240,54.9
2026-02-25,Davangere,Onion,Local,FAQ,1336,1634,1485,90.0
2026-02-25,Hubli,Coconut,Local,FAQ,2795,3417,3106,89.4
2026-02-25,Hubli,Tomato,Local,FAQ,2136,2610,2373,42.0
2026-02-26,Mangalore,Wheat,Local,FAQ,2691,3289,2990,94.9
2026-02-26,Hubli,Rice,Local,FAQ,5008,6120,5564,7.5
2026-02-26,Mangalore,Chilli,Local,FAQ,7068,8638,7853,39.0
2026-02-27,Shimoga,Potato,Local,FAQ,896,1094,995,42.6
2026-02-27,Hassan,Wheat,Local,FAQ,2542,3108,2825,35.4
2026-02-27,Davangere,Tomato,Local,FAQ,1578,1928,1753,84.7
2026-02-28,Bangalore (Yeshwanthpur),Onion,Local,FAQ,1434,1752,1593,21.3
2026-02-28,Bijapur,Rice,Local,FAQ,4764,5822,5293,54.6
2026-02-28,Dharwad,Mango,Local,FAQ,3759,4595,4177,58.8
2026-03-01,Hubli,Banana,Local,FAQ,2686,3284,2985,50.3
2026-03-01,Bellary,Brinjal,Local,FAQ,1188,1452,1320,31.9
2026-03-02,Dharwad,Coconut,Local,FAQ,3002,3670,3336,9.4
2026-03-03,Bangalore (Yeshwanthpur),Brinjal,Local,FAQ,1364,1667,1515,95.4
2026-03-03,Davangere,Coconut,Local,FAQ,2788,3408,3098,63.4
2026-03-04,Karwar,Chilli,Local,FAQ,10584,12936,11760,81.9
2026-03-04,Dharwad,Mango,Local,FAQ,2677,3271,2974,44.9
2026-03-05,Bijapur,Chilli,Local,FAQ,9075,11091,10083,10.8
2026-03-05,Bangalore (Yeshwanthpur),Potato,Local,FAQ,1365,1669,1517,31.4
2026-03-05,Gulbarga,Onion,Local,FAQ,1777,2171,1974,15.6
2026-03-06,Raichur,Potato,Local,FAQ,1301,1591,1446,94.0
2026-03-06,Bijapur,Potato,Local,FAQ,1140,1394,1267,55.1
2026-03-07,Davangere,Brinjal,Local,FAQ,1239,1515,1377,23.2
2026-03-07,Raichur,Banana,Local,FAQ,2014,2462,2238,54.4
2026-03-08,Bijapur,Banana,Local,FAQ,1578,1928,1753,40.7
2026-03-08,Belgaum,Onion,Local,FAQ,1591,1945,1768,30.6
2026-03-08,Tumkur,Brinjal,Local,FAQ,1748,2136,1942,36.8
2026-03-08,Tumkur,Chilli,Local,FAQ,10980,13420,12200,54.5
2026-03-09,Karwar,Tomato,Local,FAQ,1704,2082,1893,92.7
2026-03-09,Mangalore,Rice,Local,FAQ,4914,6006,5460,84.3
2026-03-09,Bijapur,Onion,Local,FAQ,1613,1971,1792,8.3
2026-03-09,Karwar,Coconut,Local,FAQ,1827,2233,2030,70.2
2026-03-09,Mangalore,Coconut,Local,FAQ,2885,3527,3206,65.4
2026-03-10,Mysore,Coconut,Local,FAQ,2864,3500,3182,63.3
2026-03-10,Raichur,Wheat,Local,FAQ,2845,3477,3161,97.8
2026-03-10,Mysore,Wheat,Local,FAQ,2668,3260,2964,52.4
2026-03-11,Hubli,Wheat,Local,FAQ,2429,2969,2699,10.9
2026-03-12,Bijapur,Rice,Local,FAQ,4483,5479,4981,83.7
2026-03-13,Hubli,Mango,Local,FAQ,3528,4312,3920,40.0
2026-03-13,Gulbarga,Tomato,Local,FAQ,2144,2620,2382,87.8
2026-03-13,Tumkur,Brinjal,Local,FAQ,1710,2090,1900,65.2
2026-03-13,Gulbarga,Mango,Local,FAQ,3934,4808,4371,76.2
2026-03-14,Karwar,Onion,Local,FAQ,1377,1683,1530,52.9
2026-03-14,Bangalore (Yeshwanthpur),Wheat,Local,FAQ,2802,3424,3113,80.0
2026-03-14,Karwar,Mango,Local,FAQ,3135,3831,3483,10.1
2026-03-14,Karwar,Coconut,Local,FAQ,1847,2257,2052,70.4
2026-03-14,Gulbarga,Potato,Local,FAQ,1264,1546,1405,62.0
2026-03-15,Bangalore (Yeshwanthpur),Potato,Local,FAQ,1008,1232,1120,11.7
2026-03-15,Mysore,Rice,Local,FAQ,3118,3812,3465,13.2
2026-03-15,Raichur,Coconut,Local,FAQ,2820,3446,3133,41.6
2026-03-16,Dharwad,Mango,Local,FAQ,3800,4644,4222,48.3
2026-03-16,Mangalore,Coconut,Local,FAQ,2957,3615,3286,47.4
2026-03-16,Hubli,Tomato,Local,FAQ,1857,2269,2063,98.9
2026-03-17,Davangere,Wheat,Local,FAQ,2049,2505,2277,34.5
2026-03-17,Bangalore (Yeshwanthpur),Coconut,Local,FAQ,2528,3090,2809,57.4
2026-03-17,Gulbarga,Coconut,Local,FAQ,2759,3373,3066,37.4
2026-03-17,Bijapur,Chilli,Local,FAQ,10487,12817,11652,49.5
2026-03-17,Bijapur,Potato,Local,FAQ,1428,1746,1587,37.1
2026-03-17,Raichur,Chilli,Local,FAQ,9482,11589,10535,50.1
2026-03-18,Hassan,Coconut,Local,FAQ,2169,2651,2410,84.6
2026-03-18,Belgaum,Wheat,Local,FAQ,3722,4548,4135,88.8
2026-03-18,Dharwad,Chilli,Local,FAQ,8937,10923,9930,61.0
2026-03-18,Belgaum,Wheat,Local,FAQ,2955,3611,3283,53.3
2026-03-18,Raichur,Tomato,Local,FAQ,1697,2075,1886,27.1
2026-03-19,Shimoga,Wheat,Local,FAQ,3618,4422,4020,37.7
2026-03-19,Bijapur,Rice,Local,FAQ,5297,6475,5886,32.7
2026-03-20,Tumkur,Chilli,Local,FAQ,11113,13583,12348,40.4
2026-03-20,Shimoga,Mango,Local,FAQ,2700,3300,3000,58.0
2026-03-20,Davangere,Onion,Local,FAQ,1525,1863,1694,49.8
2026-03-20,Bijapur,Rice,Local,FAQ,4365,5335,4850,67.6
2026-03-20,Shimoga,Wheat,Local,FAQ,3207,3919,3563,55.6
2026-03-21,Raichur,Rice,Local,FAQ,5073,6201,5637,92.0
2026-03-21,Belgaum,Tomato,Local,FAQ,1940,2370,2155,85.6
2026-03-21,Raichur,Mango,Local,FAQ,2811,3435,3123,91.7
2026-03-21,Bijapur,Wheat,Local,FAQ,2074,2536,2305,52.7
2026-03-22,Hubli,Coconut,Local,FAQ,2575,3147,2861,85.2
2026-03-22,Dharwad,Coconut,Local,FAQ,3024,3696,3360,84.0
2026-03-22,Mangalore,Wheat,Local,FAQ,3163,3865,3514,70.7
2026-03-22,Hubli,Chilli,Local,FAQ,7610,9300,8455,6.8
2026-03-23,Davangere,Banana,Local,FAQ,2163,2643,2403,15.4
2026-03-23,Shimoga,Onion,Local,FAQ,1237,1511,1374,99.4
2026-03-24,Mangalore,Tomato,Local,FAQ,2277,2783,2530,25.6
2026-03-24,Bijapur,Banana,Local,FAQ,1658,2026,1842,48.3
2026-03-25,Mysore,Chilli,Local,FAQ,9079,11097,10088,39.7
2026-03-27,Bellary,Banana,Local,FAQ,2704,3304,3004,77.4
2026-03-27,Mangalore,Chilli,Local,FAQ,9611,11747,10679,47.3
2026-03-28,Bellary,Wheat,Local,FAQ,2779,3397,3088,27.5
2026-03-28,Bellary,Wheat,Local,FAQ,2145,2621,2383,99.8
2026-03-28,Gulbarga,Chilli,Local,FAQ,9212,11260,10236,27.0
2026-03-29,Mysore,Tomato,Local,FAQ,1973,2411,2192,58.3
2026-03-29,Tumkur,Wheat,Local,FAQ,3518,4300,3909,91.7
2026-03-29,Belgaum,Coconut,Local,FAQ,2064,2522,2293,45.4
2026-03-29,Bangalore (Yeshwanthpur),Tomato,Local,FAQ,1925,2353,2139,49.2
2026-03-29,Raichur,Potato,Local,FAQ,1366,1670,1518,94.1
2026-03-30,Shimoga,Rice,Local,FAQ,4409,5389,4899,39.9
2026-03-31,Bijapur,Onion,Local,FAQ,1272,1554,1413,92.8
2026-03-31,Hubli,Coconut,Local,FAQ,1717,2099,1908,22.1
2026-03-31,Mysore,Chilli,Local,FAQ,8824,10784,9804,87.8
2026-03-31,Hassan,Mango,Local,FAQ,3950,4828,4389,15.1
2026-03-31,Raichur,Coconut,Local,FAQ,2490,3044,2767,86.8
2026-04-01,Bijapur,Onion,Local,FAQ,1732,2118,1925,87.4
2026-04-01,Hubli,Wheat,Local,FAQ,2816,3442,3129,87.5
2026-04-01,Belgaum,Wheat,Local,FAQ,3248,3970,3609,25.4
2026-04-02,Bijapur,Rice,Local,FAQ,2826,3454,3140,6.9
2026-04-03,Bangalore (Yeshwanthpur),Mango,Local,FAQ,4111,5025,4568,37.2
2026-04-03,Hubli,Wheat,Local,FAQ,2284,2792,2538,59.5
2026-04-03,Mysore,Mango,Local,FAQ,3620,4424,4022,49.5
2026-04-04,Hassan,Wheat,Local,FAQ,3257,3981,3619,98.9
2026-04-04,Dharwad,Tomato,Local,FAQ,1475,1803,1639,61.6
2026-04-04,Karwar,Tomato,Local,FAQ,1918,2344,2131,25.3
2026-04-05,Raichur,Brinjal,Local,FAQ,1177,1439,1308,75.3
2026-04-06,Bangalore (Yeshwanthpur),Mango,Local,FAQ,3390,4144,3767,73.3
2026-04-06,Belgaum,Onion,Local,FAQ,1756,2146,1951,41.8
2026-04-06,Bellary,Chilli,Local,FAQ,8104,9906,9005,40.3
2026-04-07,Shimoga,Banana,Local,FAQ,1657,2025,1841,78.7
2026-04-07,Dharwad,Onion,Local,FAQ,1590,1944,1767,68.0
2026-04-07,Davangere,Onion,Local,FAQ,1068,1306,1187,55.5
2026-04-07,Tumkur,Potato,Local,FAQ,1295,1583,1439,62.4
2026-04-08,Shimoga,Tomato,Local,FAQ,1400,1711,1555,44.7
2026-04-08,Raichur,Banana,Local,FAQ,2588,3163,2875,39.5
2026-04-08,Karwar,Wheat,Local,FAQ,2956,3612,3284,87.4
2026-04-09,Mangalore,Mango,Local,FAQ,3992,4878,4435,52.0
2026-04-09,Tumkur,Banana,Local,FAQ,2326,2844,2585,14.8
2026-04-10,Gulbarga,Brinjal,Local,FAQ,1299,1587,1443,5.1
2026-04-10,Davangere,Rice,Local,FAQ,4969,6073,5521,15.6
2026-04-10,Raichur,Coconut,Local,FAQ,2578,3150,2864,43.2
2026-04-11,Raichur,Wheat,Local,FAQ,3075,3759,3417,33.3
2026-04-11,Gulbarga,Potato,Local,FAQ,989,1209,1099,21.4
2026-04-11,Bellary,Chilli,Local,FAQ,6718,8210,7464,35.5
2026-04-12,Gulbarga,Onion,Local,FAQ,1558,1904,1731,61.1
2026-04-12,Raichur,Banana,Local,FAQ,2079,2541,2310,94.9
2026-04-12,Dharwad,Potato,Local,FAQ,1271,1553,1412,28.1
2026-04-13,Dharwad,Tomato,Local,FAQ,1596,1950,1773,42.2
2026-04-13,Raichur,Potato,Local,FAQ,1201,1467,1334,84.0
2026-04-13,Hubli,Chilli,Local,FAQ,10488,12818,11653,27.8
2026-04-13,Hassan,Coconut,Local,FAQ,2206,2696,2451,20.3
2026-04-13,Tumkur,Coconut,Local,FAQ,2022,2472,2247,89.0
2026-04-13,Mysore,Brinjal,Local,FAQ,1158,1416,1287,12.7
2026-04-14,Hassan,Banana,Local,FAQ,1921,2347,2134,11.7
2026-04-14,Raichur,Rice,Local,FAQ,4455,5445,4950,55.5
2026-04-15,Tumkur,Coconut,Local,FAQ,2841,3473,3157,24.7
2026-04-15,Raichur,Coconut,Local,FAQ,2689,3287,2988,23.1
2026-04-15,Karwar,Wheat,Local,FAQ,3109,3799,3454,80.4
2026-04-15,Hubli,Onion,Local,FAQ,1588,1940,1764,49.0
2026-04-16,Bijapur,Chilli,Local,FAQ,6548,8003,7275,87.8
2026-04-16,Mysore,Rice,Local,FAQ,2845,3477,3161,19.0
2026-04-16,Dharwad,Onion,Local,FAQ,1517,1855,1686,20.5
2026-04-16,Tumkur,Potato,Local,FAQ,1157,1415,1286,48.7
2026-04-17,Tumkur,Wheat,Local,FAQ,2487,3039,2763,83.3
2026-04-17,Davangere,Tomato,Local,FAQ,1884,2302,2093,65.5
2026-04-18,Shimoga,Chilli,Local,FAQ,7667,9371,8519,70.3
2026-04-18,Belgaum,Tomato,Local,FAQ,1534,1876,1705,33.5
2026-04-19,Bellary,Chilli,Local,FAQ,11388,13918,12653,93.8
2026-04-19,Hassan,Chilli,Local,FAQ,6885,8415,7650,18.0
2026-04-20,Gulbarga,Banana,Local,FAQ,1552,1898,1725,65.8
2026-04-20,Bangalore (Yeshwanthpur),Brinjal,Local,FAQ,1550,1894,1722,20.9
2026-04-20,Hassan,Tomato,Local,FAQ,1520,1858,1689,68.1
2026-04-21,Karwar,Coconut,Local,FAQ,2247,2747,2497,69.2
2026-04-21,Gulbarga,Wheat,Local,FAQ,3205,3917,3561,31.1
2026-04-22,Bijapur,Wheat,Local,FAQ,2048,2502,2275,38.3
2026-04-22,Bellary,Wheat,Local,FAQ,2874,3512,3193,39.9
2026-04-23,Shimoga,Onion,Local,FAQ,1120,1368,1244,69.9
2026-04-24,Tumkur,Mango,Local,FAQ,3378,4128,3753,6.2
2026-04-24,Raichur,Tomato,Local,FAQ,2008,2454,2231,21.3
2026-04-25,Belgaum,Tomato,Local,FAQ,1248,1526,1387,68.1
2026-04-25,Mysore,Rice,Local,FAQ,3634,4442,4038,65.3
2026-04-26,Gulbarga,Chilli,Local,FAQ,7592,9278,8435,67.8
2026-04-26,Dharwad,Potato,Local,FAQ,1133,1385,1259,73.4
2026-04-26,Shimoga,Onion,Local,FAQ,977,1195,1086,92.6
2026-04-27,Tumkur,Rice,Local,FAQ,4210,5146,4678,88.9
2026-04-27,Tumkur,Tomato,Local,FAQ,1841,2251,2046,76.8
2026-04-27,Hubli,Chilli,Local,FAQ,7931,9693,8812,71.7
2026-04-28,Shimoga,Rice,Local,FAQ,3741,4573,4157,90.4
2026-04-28,Gulbarga,Coconut,Local,FAQ,1742,2128,1935,20.6
2026-04-28,Tumkur,Coconut,Local,FAQ,2218,2710,2464,94.4
2026-04-28,Gulbarga,Rice,Local,FAQ,2952,3608,3280,41.4
2026-04-28,Davangere,Mango,Local,FAQ,4136,5056,4596,91.8
2026-04-28,Belgaum,Mango,Local,FAQ,2602,3180,2891,83.2
2026-04-28,Mysore,Onion,Local,FAQ,1087,1329,1208,47.0
